request_id,dataset,dataset_path,sample_index,mtp_avg_token_per_step,accepted_draft_tokens_per_step,mtp_avg_verify_tokens_per_step,prompt_token_num,out_token_counter,first_token_cost_ms,total_cost_time_ms,pure_decode_time_ms,pure_decode_token_num
low-accept-probe-173,qasc,datasets/qasc.json,73,2.0317460317460316,1.0317460317460316,3.9365079365079363,83,128,54.52919006347656,960.4170322418213,2151.5900418162346,254
low-accept-probe-174,qasc,datasets/qasc.json,74,2.098360655737705,1.098360655737705,4.0,105,128,54.529428482055664,945.9531307220459,2121.1902936920524,256
low-accept-probe-175,qasc,datasets/qasc.json,75,2.1333333333333333,1.1333333333333333,4.0,96,128,95.77775001525879,972.8107452392578,2081.6362844780087,256
low-accept-probe-176,qasc,datasets/qasc.json,76,2.1333333333333333,1.1333333333333333,3.933333333333333,103,128,95.63040733337402,958.1634998321533,2050.2424547448754,254
low-accept-probe-177,qasc,datasets/qasc.json,77,2.064516129032258,1.064516129032258,3.935483870967742,81,128,93.63627433776855,984.9526882171631,2118.4366196393967,254
low-accept-probe-178,qasc,datasets/qasc.json,78,1.9692307692307693,0.9692307692307693,4.061538461538461,97,128,95.61872482299805,1061.354398727417,2292.116129770875,258
low-accept-probe-179,qasc,datasets/qasc.json,79,2.0317460317460316,1.0317460317460316,4.0,94,128,93.49918365478516,1015.789270401001,2189.136376604438,256
low-accept-probe-180,qasc,datasets/qasc.json,80,2.2857142857142856,1.2857142857142856,4.142857142857143,102,128,95.74460983276367,944.3647861480713,2014.591757208109,260
low-accept-probe-181,qasc,datasets/qasc.json,81,2.064516129032258,1.064516129032258,4.064516129032258,102,128,93.74642372131348,1016.0772800445557,2189.3035555258393,258
low-accept-probe-182,qasc,datasets/qasc.json,82,2.0317460317460316,1.0317460317460316,3.9365079365079363,103,128,93.65105628967285,1001.7373561859131,2137.5296907499433,254
low-accept-probe-183,qasc,datasets/qasc.json,83,2.206896551724138,1.206896551724138,4.0,103,128,52.32572555541992,900.9952545166016,1996.4278349652886,255
low-accept-probe-184,qasc,datasets/qasc.json,84,2.098360655737705,1.098360655737705,3.9344262295081966,123,128,60.62650680541992,941.6334629058838,2071.3980346918106,254
low-accept-probe-185,qasc,datasets/qasc.json,85,2.0317460317460316,1.0317460317460316,3.9365079365079363,109,128,95.66426277160645,1002.9001235961914,2155.958558432758,254
low-accept-probe-186,qasc,datasets/qasc.json,86,2.1333333333333333,1.1333333333333333,3.933333333333333,99,128,93.5659408569336,956.057071685791,2048.3752274885774,254
low-accept-probe-187,qasc,datasets/qasc.json,87,2.206896551724138,1.206896551724138,4.0,109,128,95.60441970825195,945.0116157531738,2016.415210440755,256
low-accept-probe-188,qasc,datasets/qasc.json,88,2.206896551724138,1.206896551724138,3.9310344827586206,105,128,93.78194808959961,927.8526306152344,1980.5407598614693,254
low-accept-probe-189,qasc,datasets/qasc.json,89,2.206896551724138,1.206896551724138,4.137931034482759,109,128,93.65677833557129,972.8727340698242,2082.7280869707465,260
low-accept-probe-190,qasc,datasets/qasc.json,90,2.4150943396226414,1.4150943396226414,4.150943396226415,121,128,63.19308280944824,868.5758113861084,1913.7148903682828,260
low-accept-probe-191,qasc,datasets/qasc.json,91,2.0,1.0,4.0625,110,128,62.99400329589844,1016.1335468292236,2258.3348816260695,258
low-accept-probe-192,qasc,datasets/qasc.json,92,2.245614035087719,1.2456140350877192,4.0701754385964914,95,128,93.63865852355957,942.1279430389404,2012.6963462680578,258
low-accept-probe-193,qasc,datasets/qasc.json,93,2.2857142857142856,1.2857142857142856,4.0,109,128,52.4439811706543,871.849536895752,1944.8494156822562,256
low-accept-probe-194,qasc,datasets/qasc.json,94,2.206896551724138,1.206896551724138,3.9310344827586206,100,128,52.50382423400879,886.5334987640381,1978.5863272845745,254
low-accept-probe-195,qasc,datasets/qasc.json,95,2.0317460317460316,1.0317460317460316,4.0,81,128,93.61934661865234,1013.8115882873535,2185.296567156911,256
low-accept-probe-196,qasc,datasets/qasc.json,96,2.169491525423729,1.1694915254237288,4.0,112,128,93.83273124694824,959.1398239135742,2050.9039741009474,256
low-accept-probe-197,qasc,datasets/qasc.json,97,2.245614035087719,1.2456140350877192,4.0,122,128,114.19963836669922,950.0083923339844,1983.9203599840403,256
low-accept-probe-198,qasc,datasets/qasc.json,98,2.3703703703703702,1.3703703703703702,4.0,123,128,95.67952156066895,886.3925933837891,1878.0004614964128,256
low-accept-probe-199,qasc,datasets/qasc.json,99,2.327272727272727,1.3272727272727272,4.0,114,128,95.66283226013184,900.6137847900391,1911.090181209147,256
low-accept-probe-200,quartz,datasets/quartz.json,0,2.0317460317460316,1.0317460317460316,3.9365079365079363,74,128,103.05619239807129,1006.9923400878906,2151.2201270088553,254
low-accept-probe-201,quartz,datasets/quartz.json,1,2.327272727272727,1.3272727272727272,3.9272727272727272,64,128,99.60174560546875,885.9107494354248,1871.1495697498322,254
low-accept-probe-202,quartz,datasets/quartz.json,2,2.064516129032258,1.064516129032258,3.935483870967742,74,128,95.68214416503906,985.2464199066162,2114.5394258201122,254
low-accept-probe-203,quartz,datasets/quartz.json,3,1.9692307692307693,0.9692307692307693,4.061538461538461,79,128,52.26278305053711,1018.1674957275391,2291.1392459645867,258
low-accept-probe-204,quartz,datasets/quartz.json,4,2.0,1.0,3.9375,68,128,103.91521453857422,1022.2399234771729,2182.205612771213,254
low-accept-probe-205,quartz,datasets/quartz.json,5,2.327272727272727,1.3272727272727272,3.9272727272727272,53,128,96.00615501403809,880.8009624481201,1868.026364594698,254
low-accept-probe-206,quartz,datasets/quartz.json,6,1.8823529411764706,0.8823529411764706,3.9411764705882355,84,128,116.13154411315918,1094.1359996795654,2324.370363727212,254
low-accept-probe-207,quartz,datasets/quartz.json,7,2.169491525423729,1.1694915254237288,4.0,61,128,99.72023963928223,961.1251354217529,2045.1214741915464,256
low-accept-probe-208,quartz,datasets/quartz.json,8,2.0,1.0,3.9375,63,128,97.3048210144043,1015.5589580535889,2184.4176882877946,254
low-accept-probe-209,quartz,datasets/quartz.json,9,2.5098039215686274,1.5098039215686274,4.1568627450980395,87,128,93.58000755310059,867.692232131958,1842.3755196854472,260
low-accept-probe-210,quartz,datasets/quartz.json,10,2.206896551724138,1.206896551724138,3.9310344827586206,66,128,120.41425704956055,953.0143737792969,1978.5251375287771,254
low-accept-probe-211,quartz,datasets/quartz.json,11,2.2857142857142856,1.2857142857142856,3.9285714285714284,50,128,101.98283195495605,902.796745300293,1903.3033149316907,254
low-accept-probe-212,quartz,datasets/quartz.json,12,2.064516129032258,1.064516129032258,3.935483870967742,57,128,101.95064544677734,991.736650466919,2113.485307432711,254
low-accept-probe-213,quartz,datasets/quartz.json,13,2.1333333333333333,1.1333333333333333,3.933333333333333,60,128,93.66631507873535,954.2200565338135,2045.2485447749496,254
low-accept-probe-214,quartz,datasets/quartz.json,14,1.9393939393939394,0.9393939393939394,4.0,87,128,93.61052513122559,1059.1249465942383,2289.7228188812733,256
low-accept-probe-215,quartz,datasets/quartz.json,15,2.4150943396226414,1.4150943396226414,3.9245283018867925,71,128,95.6735610961914,853.0774116516113,1803.2301915809512,254
low-accept-probe-216,quartz,datasets/quartz.json,16,2.327272727272727,1.3272727272727272,4.0,72,128,60.751914978027344,863.6212348937988,1908.6022479459643,256
low-accept-probe-217,quartz,datasets/quartz.json,17,2.4615384615384617,1.4615384615384617,4.0,69,128,101.71866416931152,860.1377010345459,1802.6515264064074,256
low-accept-probe-218,quartz,datasets/quartz.json,18,2.245614035087719,1.2456140350877192,4.0,66,128,102.10251808166504,932.6071739196777,1977.2306783124804,256
low-accept-probe-219,quartz,datasets/quartz.json,19,2.098360655737705,1.098360655737705,4.0,52,128,95.87264060974121,982.4655055999756,2113.1810629740357,256
low-accept-probe-220,quartz,datasets/quartz.json,20,2.0,1.0,3.9375,69,128,62.83974647521973,981.3501834869385,2184.6811547875404,254
low-accept-probe-221,quartz,datasets/quartz.json,21,2.245614035087719,1.2456140350877192,4.0701754385964914,65,128,95.85046768188477,940.2780532836914,1991.7621398344636,258
low-accept-probe-222,quartz,datasets/quartz.json,22,2.2857142857142856,1.2857142857142856,4.0,54,128,81.27045631408691,897.2034454345703,1921.2840804830194,254
low-accept-probe-223,quartz,datasets/quartz.json,23,2.2857142857142856,1.2857142857142856,4.071428571428571,114,128,105.94367980957031,940.4296875,1986.8149124085903,258
low-accept-probe-224,quartz,datasets/quartz.json,24,2.4150943396226414,1.4150943396226414,3.9245283018867925,62,128,52.324771881103516,810.4555606842041,1802.7213606983423,254
low-accept-probe-225,quartz,datasets/quartz.json,25,2.0317460317460316,1.0317460317460316,3.9365079365079363,96,128,52.49142646789551,959.4297409057617,2155.790609307587,254
low-accept-probe-226,quartz,datasets/quartz.json,26,1.9393939393939394,0.9393939393939394,4.0,69,128,75.14667510986328,1038.6343002319336,2291.137862019241,256
low-accept-probe-227,quartz,datasets/quartz.json,27,2.1333333333333333,1.1333333333333333,3.933333333333333,57,128,93.62292289733887,954.411506652832,2044.2093927413225,254
low-accept-probe-228,quartz,datasets/quartz.json,28,1.9692307692307693,0.9692307692307693,3.9384615384615387,57,128,114.41636085510254,1047.391653060913,2228.291309438646,254
low-accept-probe-229,quartz,datasets/quartz.json,29,2.245614035087719,1.2456140350877192,4.0701754385964914,68,128,52.526235580444336,898.4894752502441,2021.9735829159617,258
low-accept-probe-230,quartz,datasets/quartz.json,30,2.206896551724138,1.206896551724138,4.0,70,128,103.8663387298584,948.1711387634277,2003.5886941477656,256
low-accept-probe-231,quartz,datasets/quartz.json,31,2.1333333333333333,1.1333333333333333,3.933333333333333,115,128,95.61991691589355,960.0331783294678,2064.29707352072,254
low-accept-probe-232,quartz,datasets/quartz.json,32,2.245614035087719,1.2456140350877192,4.0,67,128,94.8033332824707,926.6815185546875,1986.7089930921793,256
low-accept-probe-233,quartz,datasets/quartz.json,33,2.0,1.0,4.0,66,128,52.750349044799805,985.9950542449951,2221.7992590740323,256
low-accept-probe-234,quartz,datasets/quartz.json,34,2.064516129032258,1.064516129032258,4.064516129032258,69,128,71.96736335754395,990.1828765869141,2165.8488856628537,258
low-accept-probe-235,quartz,datasets/quartz.json,35,2.245614035087719,1.2456140350877192,4.0701754385964914,79,128,95.69740295410156,943.5174465179443,2014.1332186758518,258
low-accept-probe-236,quartz,datasets/quartz.json,36,2.245614035087719,1.2456140350877192,3.9298245614035086,57,128,116.25194549560547,931.6234588623047,1939.8776814341545,254
low-accept-probe-237,quartz,datasets/quartz.json,37,2.0,1.0,3.9375,79,128,114.37654495239258,1032.8264236450195,2186.8126150220633,254
low-accept-probe-238,quartz,datasets/quartz.json,38,2.0317460317460316,1.0317460317460316,4.0,76,128,106.01401329040527,1024.4696140289307,2188.6609131470323,256
low-accept-probe-239,quartz,datasets/quartz.json,39,2.206896551724138,1.206896551724138,3.9310344827586206,57,128,95.66521644592285,925.473690032959,1975.670232437551,254
low-accept-probe-240,quartz,datasets/quartz.json,40,2.4150943396226414,1.4150943396226414,3.9245283018867925,82,128,95.68667411804199,854.4445037841797,1805.8295249938965,254
low-accept-probe-241,quartz,datasets/quartz.json,41,1.9692307692307693,0.9692307692307693,3.9384615384615387,61,128,101.86004638671875,1034.4939231872559,2220.716444775462,254
low-accept-probe-242,quartz,datasets/quartz.json,42,2.2857142857142856,1.2857142857142856,3.9285714285714284,75,128,116.36090278625488,919.1772937774658,1908.4459096193314,254
low-accept-probe-243,quartz,datasets/quartz.json,43,2.206896551724138,1.206896551724138,3.9310344827586206,94,128,95.83806991577148,928.4083843231201,1981.8338435143232,254
low-accept-probe-244,quartz,datasets/quartz.json,44,2.245614035087719,1.2456140350877192,3.9298245614035086,65,128,95.77631950378418,912.240743637085,1925.6560560315847,250
low-accept-probe-245,quartz,datasets/quartz.json,45,2.245614035087719,1.2456140350877192,3.9298245614035086,86,128,74.17583465576172,892.0767307281494,1929.2324120178819,250
low-accept-probe-246,quartz,datasets/quartz.json,46,2.4615384615384617,1.4615384615384617,4.076923076923077,75,128,92.7271842956543,865.8809661865234,1838.2515581324697,258
low-accept-probe-247,quartz,datasets/quartz.json,47,2.206896551724138,1.206896551724138,4.0,66,128,95.5657958984375,941.4787292480469,2010.3183137252927,256
low-accept-probe-248,quartz,datasets/quartz.json,48,2.206896551724138,1.206896551724138,3.9310344827586206,70,128,93.52874755859375,925.3652095794678,1977.9973002150655,254
low-accept-probe-249,quartz,datasets/quartz.json,49,2.3703703703703702,1.3703703703703702,3.925925925925926,53,128,99.7457504272461,871.7443943023682,1837.3087607324123,254
low-accept-probe-250,quartz,datasets/quartz.json,50,2.327272727272727,1.3272727272727272,3.9272727272727272,67,128,95.51358222961426,881.9267749786377,1873.192211613059,254
low-accept-probe-251,quartz,datasets/quartz.json,51,2.0,1.0,4.0,58,128,101.65596008300781,1032.1693420410156,2217.3650041222572,256
low-accept-probe-252,quartz,datasets/quartz.json,52,2.327272727272727,1.3272727272727272,4.072727272727272,65,128,95.78442573547363,912.9035472869873,1943.5508949682117,258
low-accept-probe-253,quartz,datasets/quartz.json,53,2.245614035087719,1.2456140350877192,4.0,82,128,93.5366153717041,925.1203536987305,1979.045644402504,256
low-accept-probe-254,quartz,datasets/quartz.json,54,2.206896551724138,1.206896551724138,4.0,83,128,95.47686576843262,942.0883655548096,2015.2324605733156,256
low-accept-probe-255,quartz,datasets/quartz.json,55,2.4150943396226414,1.4150943396226414,3.9245283018867925,58,128,93.8260555267334,852.0684242248535,1802.308321930468,254
low-accept-probe-256,quartz,datasets/quartz.json,56,2.4150943396226414,1.4150943396226414,4.0754716981132075,66,128,52.10304260253906,838.4609222412109,1873.3641058206558,258
low-accept-probe-257,quartz,datasets/quartz.json,57,2.2857142857142856,1.2857142857142856,3.9285714285714284,66,128,75.09946823120117,876.6908645629883,1907.5802508741617,254
low-accept-probe-258,quartz,datasets/quartz.json,58,2.0,1.0,4.0,73,128,52.1392822265625,986.6483211517334,2222.852883860469,256
low-accept-probe-259,quartz,datasets/quartz.json,59,1.9692307692307693,0.9692307692307693,3.9384615384615387,58,128,74.50175285339355,1007.2338581085205,2219.5543479174376,254
low-accept-probe-260,quartz,datasets/quartz.json,60,2.0317460317460316,1.0317460317460316,3.9365079365079363,78,128,103.67512702941895,1010.21409034729,2122.729984112084,249
low-accept-probe-261,quartz,datasets/quartz.json,61,2.169491525423729,1.1694915254237288,4.0,72,128,52.428483963012695,913.2692813873291,2053.1788980588317,256
low-accept-probe-262,quartz,datasets/quartz.json,62,2.2857142857142856,1.2857142857142856,3.9285714285714284,58,128,95.54624557495117,895.5354690551758,1907.444759272039,254
low-accept-probe-263,quartz,datasets/quartz.json,63,2.5098039215686274,1.5098039215686274,4.0,52,128,53.76267433166504,796.2126731872559,1769.704825244844,256
low-accept-probe-264,quartz,datasets/quartz.json,64,2.0317460317460316,1.0317460317460316,3.9365079365079363,79,128,94.77782249450684,999.7701644897461,2153.139753267169,254
low-accept-probe-265,quartz,datasets/quartz.json,65,2.169491525423729,1.1694915254237288,3.9322033898305087,72,128,93.6589241027832,940.8690929412842,2015.2652990072966,254
low-accept-probe-266,quartz,datasets/quartz.json,66,2.064516129032258,1.064516129032258,4.064516129032258,60,128,95.56722640991211,1012.6433372497559,2185.223573818803,258
low-accept-probe-267,quartz,datasets/quartz.json,67,2.245614035087719,1.2456140350877192,4.0,83,128,95.5805778503418,926.530122756958,1980.039875023067,256
low-accept-probe-268,quartz,datasets/quartz.json,68,2.5098039215686274,1.5098039215686274,3.9215686274509802,54,128,101.8519401550293,830.2679061889648,1732.8054001554847,254
low-accept-probe-269,quartz,datasets/quartz.json,69,1.8823529411764706,0.8823529411764706,3.9411764705882355,51,128,101.92584991455078,1077.7256488800049,2321.030495688319,254
low-accept-probe-270,quartz,datasets/quartz.json,70,2.4150943396226414,1.4150943396226414,4.150943396226415,98,128,95.00002861022949,898.2665538787842,1914.3544491380453,260
low-accept-probe-271,quartz,datasets/quartz.json,71,1.9393939393939394,0.9393939393939394,4.0606060606060606,64,128,93.50442886352539,1070.2638626098633,2325.921365059912,258
low-accept-probe-272,quartz,datasets/quartz.json,72,2.0,1.0,3.9375,69,128,54.58784103393555,974.1170406341553,2174.345708452165,254
low-accept-probe-273,quartz,datasets/quartz.json,73,2.327272727272727,1.3272727272727272,4.0,52,128,93.57094764709473,893.3901786804199,1910.3726521134377,256
low-accept-probe-274,quartz,datasets/quartz.json,74,2.169491525423729,1.1694915254237288,4.067796610169491,71,128,52.50191688537598,929.8148155212402,2088.173905387521,258
low-accept-probe-275,quartz,datasets/quartz.json,75,2.1333333333333333,1.1333333333333333,4.0,46,128,60.90283393859863,932.9121112823486,2065.6781755387783,254
low-accept-probe-276,quartz,datasets/quartz.json,76,1.9104477611940298,0.9104477611940298,4.059701492537314,86,128,52.45089530944824,1046.1366176605225,2368.4248346835375,258
low-accept-probe-277,quartz,datasets/quartz.json,77,1.9692307692307693,0.9692307692307693,3.9384615384615387,56,128,105.98945617675781,1036.6580486297607,2223.341909237206,254
low-accept-probe-278,quartz,datasets/quartz.json,78,2.4615384615384617,1.4615384615384617,4.0,88,128,95.65305709838867,853.1675338745117,1807.7038265764713,256
low-accept-probe-279,quartz,datasets/quartz.json,79,2.4615384615384617,1.4615384615384617,3.923076923076923,68,128,95.53050994873047,838.6800289154053,1774.9181501567364,254
low-accept-probe-280,quartz,datasets/quartz.json,80,2.4615384615384617,1.4615384615384617,3.923076923076923,79,128,93.45602989196777,839.4694328308105,1773.1800815090537,254
low-accept-probe-281,quartz,datasets/quartz.json,81,2.327272727272727,1.3272727272727272,3.9272727272727272,73,128,93.56045722961426,880.9137344360352,1877.9695499688387,254
low-accept-probe-282,quartz,datasets/quartz.json,82,2.245614035087719,1.2456140350877192,3.9298245614035086,84,128,74.95641708374023,891.345739364624,1948.4412260353565,254
low-accept-probe-283,quartz,datasets/quartz.json,83,2.327272727272727,1.3272727272727272,4.0,80,128,93.91403198242188,900.8514881134033,1916.8492937460542,256
low-accept-probe-284,quartz,datasets/quartz.json,84,2.0,1.0,3.9375,66,128,93.6880111694336,1012.4192237854004,2189.399203285575,254
low-accept-probe-285,quartz,datasets/quartz.json,85,2.206896551724138,1.206896551724138,4.0,75,128,93.81222724914551,941.185712814331,2015.3094315901399,256
low-accept-probe-286,quartz,datasets/quartz.json,86,2.2857142857142856,1.2857142857142856,4.071428571428571,68,128,93.91355514526367,926.3787269592285,1963.2541090250015,258
low-accept-probe-287,quartz,datasets/quartz.json,87,2.2857142857142856,1.2857142857142856,3.9285714285714284,73,128,93.75381469726562,896.4548110961914,1912.8465130925179,254
low-accept-probe-288,quartz,datasets/quartz.json,88,2.206896551724138,1.206896551724138,4.0,70,128,116.08719825744629,960.5281352996826,2015.410179272294,256
low-accept-probe-289,quartz,datasets/quartz.json,89,1.9393939393939394,0.9393939393939394,3.9393939393939394,53,128,52.414655685424805,999.5172023773193,2253.4787049517035,254
low-accept-probe-290,quartz,datasets/quartz.json,90,2.1333333333333333,1.1333333333333333,4.0,69,128,93.47009658813477,968.4247970581055,2085.2498216554523,256
low-accept-probe-291,quartz,datasets/quartz.json,91,2.245614035087719,1.2456140350877192,4.0,66,128,95.57366371154785,927.1962642669678,1980.8001723140478,256
low-accept-probe-292,quartz,datasets/quartz.json,92,2.098360655737705,1.098360655737705,4.0,59,128,91.36104583740234,981.1716079711914,2119.119977578521,256
low-accept-probe-293,quartz,datasets/quartz.json,93,2.245614035087719,1.2456140350877192,4.0,57,128,52.1240234375,881.9468021392822,1960.7816310599446,254
low-accept-probe-294,quartz,datasets/quartz.json,94,2.2857142857142856,1.2857142857142856,3.9285714285714284,63,128,95.60537338256836,901.282787322998,1918.6930507421494,254
low-accept-probe-295,quartz,datasets/quartz.json,95,2.206896551724138,1.206896551724138,3.9310344827586206,58,128,95.67093849182129,926.5167713165283,1979.2469441890717,254
low-accept-probe-296,quartz,datasets/quartz.json,96,2.169491525423729,1.1694915254237288,4.0,71,128,114.19439315795898,975.6340980529785,2030.433620326221,255
low-accept-probe-297,quartz,datasets/quartz.json,97,2.206896551724138,1.206896551724138,3.9310344827586206,71,128,93.57976913452148,924.229621887207,1978.736313059926,254
low-accept-probe-298,quartz,datasets/quartz.json,98,2.1333333333333333,1.1333333333333333,4.0,68,128,93.50371360778809,971.7264175415039,2069.2683588713408,252
low-accept-probe-299,quartz,datasets/quartz.json,99,2.206896551724138,1.206896551724138,4.0,76,128,103.71017456054688,949.9516487121582,1997.4866257980466,256
low-accept-probe-300,sciq,datasets/sciq.json,0,2.1333333333333333,1.1333333333333333,4.0,206,128,102.53691673278809,984.398365020752,2077.6914805173874,255
low-accept-probe-301,sciq,datasets/sciq.json,1,2.206896551724138,1.206896551724138,3.9310344827586206,239,128,122.41291999816895,960.3323936462402,1973.097076639533,254
low-accept-probe-302,sciq,datasets/sciq.json,2,2.3703703703703702,1.3703703703703702,4.0,117,128,62.7446174621582,853.3329963684082,1883.2071730867028,256
low-accept-probe-303,sciq,datasets/sciq.json,3,1.9692307692307693,0.9692307692307693,3.9384615384615387,171,128,110.04018783569336,1048.8340854644775,2236.046669073403,254
low-accept-probe-304,sciq,datasets/sciq.json,4,2.4150943396226414,1.4150943396226414,3.9245283018867925,75,128,95.37506103515625,852.7956008911133,1790.2256464585662,250
low-accept-probe-305,sciq,datasets/sciq.json,5,2.064516129032258,1.064516129032258,4.129032258064516,60,128,95.59321403503418,1028.2058715820312,2223.658329807222,260
low-accept-probe-306,sciq,datasets/sciq.json,6,2.1333333333333333,1.1333333333333333,3.933333333333333,370,128,101.50694847106934,970.1309204101562,2064.937918446958,254
low-accept-probe-307,sciq,datasets/sciq.json,7,2.327272727272727,1.3272727272727272,4.0,75,128,116.1649227142334,917.1359539031982,1893.7795758247375,256
low-accept-probe-308,sciq,datasets/sciq.json,8,2.327272727272727,1.3272727272727272,3.9272727272727272,156,128,114.06517028808594,905.4014682769775,1885.005572810769,254
low-accept-probe-309,sciq,datasets/sciq.json,9,2.169491525423729,1.1694915254237288,4.135593220338983,304,128,111.85216903686523,1007.4653625488281,2130.7257525622845,260
low-accept-probe-310,sciq,datasets/sciq.json,10,2.327272727272727,1.3272727272727272,4.0,123,128,95.65949440002441,902.6811122894287,1918.7463819980621,256
low-accept-probe-311,sciq,datasets/sciq.json,11,2.5098039215686274,1.5098039215686274,4.0,173,128,103.73830795288086,853.1143665313721,1781.5225077793002,256
low-accept-probe-312,sciq,datasets/sciq.json,12,1.7534246575342465,0.7534246575342465,4.054794520547945,74,128,93.5215950012207,1174.1886138916016,2573.3823953196406,258
low-accept-probe-313,sciq,datasets/sciq.json,13,1.855072463768116,0.855072463768116,3.9420289855072466,77,128,105.75366020202637,1098.0808734893799,2360.747837461531,254
low-accept-probe-314,sciq,datasets/sciq.json,14,2.4150943396226414,1.4150943396226414,4.0754716981132075,127,128,97.3670482635498,888.1399631500244,1882.892495021224,258
low-accept-probe-315,sciq,datasets/sciq.json,15,2.3703703703703702,1.3703703703703702,3.925925925925926,137,128,113.37614059448242,889.493465423584,1847.4360639229417,254
low-accept-probe-316,sciq,datasets/sciq.json,16,2.4615384615384617,1.4615384615384617,4.153846153846154,80,128,95.60227394104004,883.2452297210693,1875.249870121479,260
low-accept-probe-317,sciq,datasets/sciq.json,17,2.169491525423729,1.1694915254237288,4.067796610169491,143,128,108.07418823242188,989.4766807556152,2092.450593598187,258
low-accept-probe-318,sciq,datasets/sciq.json,18,2.064516129032258,1.064516129032258,3.935483870967742,119,128,93.38712692260742,986.9685173034668,2124.93319157511,254
low-accept-probe-319,sciq,datasets/sciq.json,19,2.6666666666666665,1.6666666666666665,4.0,68,128,95.65067291259766,795.4823970794678,1664.6710401400924,256
low-accept-probe-320,sciq,datasets/sciq.json,20,1.8823529411764706,0.8823529411764706,3.9411764705882355,444,128,72.97992706298828,1059.2656135559082,2341.175510548055,254
low-accept-probe-321,sciq,datasets/sciq.json,21,2.245614035087719,1.2456140350877192,3.9298245614035086,160,128,127.75516510009766,948.4493732452393,1953.3304935321212,254
low-accept-probe-322,sciq,datasets/sciq.json,22,2.3703703703703702,1.3703703703703702,3.925925925925926,88,128,95.58320045471191,870.5058097839355,1846.6014070436358,254
low-accept-probe-323,sciq,datasets/sciq.json,23,2.1333333333333333,1.1333333333333333,3.933333333333333,108,128,95.54457664489746,958.2061767578125,2053.288724273443,254
low-accept-probe-324,sciq,datasets/sciq.json,24,2.245614035087719,1.2456140350877192,3.9298245614035086,62,128,95.47233581542969,910.7706546783447,1943.2063037529588,254
low-accept-probe-325,sciq,datasets/sciq.json,25,2.064516129032258,1.064516129032258,3.935483870967742,605,128,104.10857200622559,1004.0378570556641,2134.721457026899,254
low-accept-probe-326,sciq,datasets/sciq.json,26,2.245614035087719,1.2456140350877192,3.9298245614035086,90,128,113.9674186706543,932.2116374969482,1946.1544631049037,254
low-accept-probe-327,sciq,datasets/sciq.json,27,1.9393939393939394,0.9393939393939394,3.9393939393939394,158,128,103.7588119506836,1057.171106338501,2264.1041735187173,254
low-accept-probe-328,sciq,datasets/sciq.json,28,2.245614035087719,1.2456140350877192,3.9298245614035086,321,128,105.82923889160156,927.4332523345947,1951.8600553274155,254
low-accept-probe-329,sciq,datasets/sciq.json,29,2.1333333333333333,1.1333333333333333,4.0,247,128,107.83529281616211,989.0468120574951,2099.0184992551804,256
low-accept-probe-330,sciq,datasets/sciq.json,30,2.4150943396226414,1.4150943396226414,4.0754716981132075,173,128,101.77350044250488,894.5813179016113,1888.9587419107556,258
low-accept-probe-331,sciq,datasets/sciq.json,31,2.3703703703703702,1.3703703703703702,3.925925925925926,68,128,52.30379104614258,826.4555931091309,1845.567811280489,254
low-accept-probe-332,sciq,datasets/sciq.json,32,2.1333333333333333,1.1333333333333333,3.933333333333333,161,128,93.51396560668945,960.1707458496094,2073.419477790594,254
low-accept-probe-333,sciq,datasets/sciq.json,33,2.327272727272727,1.3272727272727272,3.9272727272727272,484,128,101.76587104797363,896.4405059814453,1895.3486643731594,254
low-accept-probe-334,sciq,datasets/sciq.json,34,2.56,1.56,4.0,485,128,101.64046287536621,836.561918258667,1746.766292490065,256
low-accept-probe-335,sciq,datasets/sciq.json,35,2.1333333333333333,1.1333333333333333,4.0,51,128,52.28447914123535,925.3203868865967,2078.2657582312822,256
low-accept-probe-336,sciq,datasets/sciq.json,36,2.245614035087719,1.2456140350877192,4.0701754385964914,68,128,95.62897682189941,941.638708114624,2012.2212851420045,258
low-accept-probe-337,sciq,datasets/sciq.json,37,2.1333333333333333,1.1333333333333333,4.066666666666666,49,128,114.04919624328613,1003.8211345672607,2116.1778569221497,258
low-accept-probe-338,sciq,datasets/sciq.json,38,2.5098039215686274,1.5098039215686274,3.9215686274509802,118,128,92.80538558959961,825.5689144134521,1740.7946344465017,254
low-accept-probe-339,sciq,datasets/sciq.json,39,2.5098039215686274,1.5098039215686274,3.9215686274509802,150,128,64.81337547302246,797.8782653808594,1745.0293293222785,254
low-accept-probe-340,sciq,datasets/sciq.json,40,2.098360655737705,1.098360655737705,4.0,156,128,104.02131080627441,998.3160495758057,2128.62784974277,256
low-accept-probe-341,sciq,datasets/sciq.json,41,1.9692307692307693,0.9692307692307693,4.061538461538461,49,128,95.86286544799805,1055.5455684661865,2251.5379562973976,254
low-accept-probe-342,sciq,datasets/sciq.json,42,1.8823529411764706,0.8823529411764706,4.0,56,128,95.5345630645752,1087.7845287322998,2359.127124771476,256
low-accept-probe-343,sciq,datasets/sciq.json,43,2.327272727272727,1.3272727272727272,4.072727272727272,122,128,52.4442195892334,874.0241527557373,1949.312194250524,258
low-accept-probe-344,sciq,datasets/sciq.json,44,2.3703703703703702,1.3703703703703702,4.0,358,128,122.67494201660156,915.3878688812256,1885.3616211563349,256
